time,waypoint_index,distance_error,angle_error
1780399222.4697185,0,3.605551275463989,0.5880026035475675
1780399222.5698056,0,3.605551275463989,0.5880026035475675
1780399222.6697545,0,3.605551275463989,0.5880026035475675
1780399222.769775,0,3.605551275463989,0.5880026035475675
1780399222.86976,0,3.605551275463989,0.5880026035475675
1780399222.9698992,0,3.605551275463989,0.5880026035475675
1780399223.0698469,0,3.605551275463989,0.5880026035475675
1780399223.1698453,0,3.605551275463989,0.5880026035475675
1780399223.269617,0,3.605551275463989,0.5880026035475675
1780399223.3698087,0,3.605551275463989,0.5880026035475675
1780399223.4697404,0,3.605551275463989,0.5880026035475675
1780399223.56992,0,3.605551275463989,0.5880026035475675
1780399223.6697779,0,3.605551275463989,0.5880026035475675
1780399223.7697055,0,3.605551275463989,0.5880026035475675
1780399223.869828,0,3.605551275463989,0.5880026035475675
1780399223.969949,0,3.605551275463989,0.5880026035475675
1780399224.0701404,0,3.605551275463989,0.5880026035475675
1780399224.1697662,0,3.605551275463989,0.5880026035475675
1780399224.2702665,0,3.605551275463989,0.5880026035475675
1780399224.3701584,0,3.605551275463989,0.5880026035475675
1780399224.4696918,0,3.605551275463989,0.5880026035475675
1780399224.5698357,0,3.605551275463989,0.5880026035475675
1780399224.6698828,0,3.605551275463989,0.5880026035475675
1780399224.7702725,0,3.605551275463989,0.5880026035475675
1780399224.8698742,0,3.605551275463989,0.5880026035475675
1780399224.9699125,0,3.605551275463989,0.5880026035475675
1780399225.0701988,0,3.605551275463989,0.5880026035475675
1780399225.170223,0,3.605551275463989,0.5880026035475675
1780399225.2701895,0,3.605551275463989,0.5880026035475675
1780399225.3702316,0,3.605551275463989,0.5880026035475675
1780399225.4697664,0,3.605551275463989,0.5880026035475675
1780399225.5702066,0,3.605551275463989,0.5880026035475675
1780399225.6698139,0,3.605551275463989,0.5880026035475675
1780399225.7702222,0,3.605551275463989,0.5880026035475675
1780399225.870903,0,3.605551275463989,0.5880026035475675
1780399225.96977,0,3.605551275463989,0.5880026035475675
1780399226.0698726,0,3.605551275463989,0.5880026035475675
1780399226.170404,0,3.605551275463989,0.5880026035475675
1780399226.2701333,0,3.605551275463989,0.5880026035475675
1780399226.3705425,0,3.605551275463989,0.5880026035475675
1780399226.4703948,0,3.605551275463989,0.5880026035475675
1780399226.5703351,0,3.605551275463989,0.5880026035475675
1780399226.670233,0,3.605551275463989,0.5880026035475675
1780399226.7700026,0,3.605551275463989,0.5880026035475675
1780399226.8704004,0,3.605551275463989,0.5880026035475675
1780399226.9703534,0,3.605551275463989,0.5880026035475675
1780399227.0698931,0,3.605551275463989,0.5880026035475675
1780399227.169862,0,3.605551275463989,0.5880026035475675
1780399227.2697735,0,3.605551275463989,0.5880026035475675
1780399227.3700998,0,3.605551275463989,0.5880026035475675
1780399227.470252,0,3.605551275463989,0.5880026035475675
1780399227.5698822,0,3.605551275463989,0.5880026035475675
1780399227.6698427,0,3.605551275463989,0.5880026035475675
1780399227.769959,0,3.605551275463989,0.5880026035475675
1780399227.8697705,0,3.605551275463989,0.5880026035475675
1780399227.9698448,0,3.605551275463989,0.5880026035475675
1780399228.0698397,0,3.605551275463989,0.5880026035475675
1780399228.1698234,0,3.605551275463989,0.5880026035475675
1780399228.2700021,0,3.605551275463989,0.5880026035475675
1780399228.370268,0,3.605551275463989,0.5880026035475675
