time,waypoint_index,distance_error,angle_error
1780399282.3123622,0,3.605551275463989,0.5880026035475675
1780399282.4102015,0,3.605551275463989,0.5880026035475675
1780399282.512631,0,3.605551275463989,0.5880026035475675
1780399282.6100414,0,3.605551275463989,0.5880026035475675
1780399282.7101629,0,3.605551275463989,0.5880026035475675
1780399282.8100498,0,3.605551275463989,0.5880026035475675
1780399282.9100103,0,3.605551275463989,0.5880026035475675
1780399283.0100336,0,3.605551275463989,0.5880026035475675
1780399283.1103554,0,3.605551275463989,0.5880026035475675
1780399283.2100155,0,3.605551275463989,0.5880026035475675
1780399283.3106072,0,3.605551275463989,0.5880026035475675
1780399283.410041,0,3.605551275463989,0.5880026035475675
1780399283.5103502,0,3.605551275463989,0.5880026035475675
1780399283.6100075,0,3.605551275463989,0.5880026035475675
1780399283.7102172,0,3.605551275463989,0.5880026035475675
1780399283.8101308,0,3.605551275463989,0.5880026035475675
1780399283.9099848,0,3.605551275463989,0.5880026035475675
1780399284.0100079,0,3.605551275463989,0.5880026035475675
1780399284.1099882,0,3.605551275463989,0.5880026035475675
1780399284.2101262,0,3.605551275463989,0.5880026035475675
1780399284.309998,0,3.605551275463989,0.5880026035475675
1780399284.4102004,0,3.605551275463989,0.5880026035475675
1780399284.5099862,0,3.605551275463989,0.5880026035475675
1780399284.6100779,0,3.605551275463989,0.5880026035475675
1780399284.7099745,0,3.605551275463989,0.5880026035475675
1780399284.8099759,0,3.605551275463989,0.5880026035475675
1780399284.9101605,0,3.605551275463989,0.5880026035475675
1780399285.0100071,0,3.605551275463989,0.5880026035475675
1780399285.1099944,0,3.605551275463989,0.5880026035475675
1780399285.2099946,0,3.605551275463989,0.5880026035475675
1780399285.3100429,0,3.605551275463989,0.5880026035475675
1780399285.410002,0,3.605551275463989,0.5880026035475675
1780399285.510099,0,3.605551275463989,0.5880026035475675
1780399285.610068,0,3.605551275463989,0.5880026035475675
1780399285.7100139,0,3.605551275463989,0.5880026035475675
1780399285.8100924,0,3.605551275463989,0.5880026035475675
1780399285.910182,0,3.605551275463989,0.5880026035475675
1780399286.0099566,0,3.605551275463989,0.5880026035475675
1780399286.1101024,0,3.605551275463989,0.5880026035475675
1780399286.2101774,0,3.605551275463989,0.5880026035475675
1780399286.3100019,0,3.605551275463989,0.5880026035475675
1780399286.4100509,0,3.605551275463989,0.5880026035475675
1780399286.5099971,0,3.605551275463989,0.5880026035475675
1780399286.6099806,0,3.605551275463989,0.5880026035475675
1780399286.7100363,0,3.605551275463989,0.5880026035475675
1780399286.8099291,0,3.605551275463989,0.5880026035475675
1780399286.90993,0,3.605551275463989,0.5880026035475675
1780399287.0101724,0,3.561054080523558,0.4767660383162628
1780399287.1100118,0,3.5146963754598346,0.3867082224098496
1780399287.2101235,0,3.467103463902881,0.31375722169661513
1780399287.3099592,0,3.418692865852646,0.25463843609781456
1780399287.4099636,0,3.3697419167662206,0.20671253721125743
1780399287.510053,0,3.320434242854636,0.16784888464823966
1780399287.61001,0,3.2708911872644815,0.1363255841795602
1780399287.7099652,0,3.2211928446180287,0.11074997268129061
1780399287.810146,0,3.1713920511398124,0.08999501435074975
1780399287.9099238,0,3.1215236529125225,0.07314823478324539
1780399288.0101888,0,3.0716106311018305,0.05947061610507609
1780399288.1100013,0,3.021668144160648,0.04836345143052334
1780399288.2099094,0,2.9717061932313884,0.03934158442402225
1780399288.309963,0,2.9217313790042265,0.03201178510251168
1780399288.412086,0,2.8717480595878673,0.02605526506348521
1780399288.5118563,0,2.8217591136652396,0.021213533142966035
1780399288.6100483,0,2.7717664435888896,0.017276949207455594
1780399288.7104397,0,2.721771307129774,0.014075458718462719
1780399288.8101413,0,2.6717745363123164,0.011471090764245129
1780399288.9118345,0,2.621776681822868,0.00935188263260367
1780399289.0112484,0,2.571778108344541,0.007626958707820486
1780399289.1110106,0,2.5217790575232075,0.006222543645471701
1780399289.2108967,0,2.471779689574493,0.005078731883543353
1780399289.310746,0,2.421780110790674,0.004146869553841581
1780399289.412434,0,2.3717803917352116,0.0033874323364549985
1780399289.5118384,0,2.3217805792840127,0.0027683050133914255
1780399289.6102118,0,2.2717807045988407,0.0022633864398736714
1780399289.711721,0,2.2217807884101246,0.0018514581801648555
1780399289.8120167,0,2.1717808445191764,0.0015152668081290788
1780399289.9119542,0,2.121780882121408,0.0012407793827882152
1780399290.0117397,0,2.0717809073484186,0.0010165793053161787
1780399290.110782,0,2.021780924292273,0.0008333759931667961
1780399290.2107472,0,1.9717809356863039,0.0006836068496915981
1780399290.31176,0,1.9217809433579323,0.0005611140903137857
1780399290.410493,0,1.871780948530083,0.00046088229228824495
1780399290.5101867,0,1.8217809520219594,0.00037882521248266965
